DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,AGE,SEX,EDUCATION_LEV,DOMAIN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),KOR,2_1,PT_POP_Y25T64_SUB,MID,_T,_T,HSL_2,2023,77.862,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,2_1,PT_POP_Y25T64_SUB,MID,_T,_T,HSL_2,2023,74.311,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,2_3,PT_LF_SUB,MID,_T,_T,HSL_2,2023,2.04117541371158,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,2_5,PT_EARN_PRVS_LST,_T,_T,_T,HSL_2,2016,2.16836547851562,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,2_6,PT_SAL_SUB,YOUNG,_T,_T,HSL_2,2015,27.3794651031494,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,2_6,PT_SAL_SUB,YOUNG,_T,_T,HSL_2,2015,18.213737487793,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,2_8,USD_PPP,_T,_T,_T,HSL_2,2023,38739.999,A,0,2,2023
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,2_8_DEP,PT_SAL_FT,_T,_T,_T,HSL_2,2023,10.398263163,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,2_9,0_TO_10,_T,_T,_T,HSL_2,2023,7.18086411189827,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,2_9,0_TO_10,_T,_T,_T,HSL_2,2023,5.9,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,3_4,PT_HH,_T,_T,_T,HSL_3,2021,85.9495,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,3_5,PT_POP_Y_GE16,_T,_T,_T,HSL_3,2024,17.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,4_4,0_TO_10,OLD,_T,_T,HSL_4,2022,6.73669164002847,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,4_4_VER,FCTR_Q1_SCR_TIME_USE,_T,_T,_T,HSL_4,2022,2.58464799692777,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,4_4_VER,FCTR_Q1_SCR_TIME_USE,_T,_T,_T,HSL_4,2018,2.85445856458919,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,5_1,Y,_T,_T,_T,HSL_5,2021,81.6,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,5_2,PT_POP_Y_GE16_SUB,MID,_T,_T,HSL_5,2023,76.3,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,5_2,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_5,2023,23.9,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,6_2_DEP,PT_ST,_T,_T,_T,HSL_6,2022,14.3510345567145,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,88.188333779512,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),PRT,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,85.7002448624088,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,7_1_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,7.36236484737804,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,7_1_DEP,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_7,2023,7.58534019843909,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,7_1_DEP,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_7,2023,6.12613435230018,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,7_3,0_TO_10,_T,_T,_T,HSL_7,2022,8.16769657006087,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,10_2,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,90.6357748671691,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,11_3,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,28.133608375822,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHL,11_3,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,35.1905364359215,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,1_3,USD_HH_PPP,_T,_T,_T,HSL_1,2020,229336,A,0,2,2022
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,2_2,PT_WG_SAL_M_MEDIAN,_T,_T,_T,HSL_2,2022,24.914726383,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,2_5,PT_EARN_PRVS_LST_SUB,MID,_T,_T,HSL_2,2016,4.92881917953491,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,2_6,PT_SAL,_T,_T,_T,HSL_2,2015,36.4106254577637,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,2_7,PT_SAL_SUB,YOUNG,_T,_T,HSL_2,2023,3.12,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NZL,2_8_DEP,PT_SAL_FT,_T,_T,_T,HSL_2,2023,3.4328901284,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,2_8_DEP,PT_SAL_FT,_T,_T,_T,HSL_2,2023,23.275740859,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,3_3,PT_HH,_T,_T,_T,HSL_3,2021,13.8304620981216,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,3_4,PT_HH,_T,_T,_T,HSL_3,2023,84.39,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,4_1,H_D,_T,_T,_T,HSL_4,2012,14.6833333333333,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,4_4,0_TO_10,YOUNG,_T,_T,HSL_4,2022,7.1764033996999,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,4_4_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_4,2022,5.88504092376927,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,4_4_VER,FCTR_Q1_SCR_TIME_USE,_T,_T,_T,HSL_4,2022,2.32053332671968,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,4_4_VER,FCTR_Q1_SCR_TIME_USE,_T,_T,_T,HSL_4,2022,2.42369222863509,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,5_2,PT_POP_Y_GE16,_T,_T,_T,HSL_5,2023,67.8,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,5_2_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_5,2022,11.1,B,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,5_3,DT_10P5HB,_T,_T,_T,HSL_5,2021,19.907202234886,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,6_5,PO,OLD,_T,_T,HSL_6,2012,269.73608,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHL,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,85.376029430965,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,7_1,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_7,2023,96.2830832599218,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,7_1_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,3.93700980177524,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NZL,8_1,PT_POP_Y16T65_SUB,OLD,_T,_T,HSL_8,2023,41.592663,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,8_1_DEP,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,69.866161,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,8_1_DEP,PT_POP_Y16T65_SUB,MID,_T,_T,HSL_8,2023,68.236359,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,8_1_DEP,PT_POP_Y16T65_SUB,MID,_T,_T,HSL_8,2023,62.403384,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,8_2,PT_VOTES_SUB,MID,_T,_T,HSL_8,2022,78.21,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,10_2_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,21.0381207967115,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,11_1_VER,FCTR_Q1_SCR_LIFE_SATISFACTION,_T,_T,_T,HSL_11,2023,2.1900020704212,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,11_2,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,10.8492520967195,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHL,11_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,15.0415346524902,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,11_3,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,27.7848941756979,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,11_3,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,22.1466776019906,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,1_5,PT_POP_Y_GE16,_T,_T,_T,HSL_1,2024,23.3,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHL,1_6,PT_POP,_T,_T,_T,HSL_1,2021,55.6687235832214,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,2_1,PT_POP_Y25T64_SUB,MID,_T,_T,HSL_2,2023,82.65,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,2_5,PT_EARN_PRVS_LST,_T,_T,_T,HSL_2,2016,5.41658306121826,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,2_5,PT_EARN_PRVS_LST_SUB,YOUNG,_T,_T,HSL_2,2016,30.5482444763184,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NZL,2_7,PT_SAL_SUB,YOUNG,_T,_T,HSL_2,2023,6.51,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,2_8_DEP,PT_SAL_FT,_T,_T,_T,HSL_2,2023,17.49097695,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,2_9,0_TO_10,YOUNG,_T,_T,HSL_2,2023,7.27492212767376,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,3_1,PT_HH,_T,_T,_T,HSL_3,2020,0.76571055687964,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,4_4,0_TO_10,_T,_T,_T,HSL_4,2022,5.50036711780478,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,5_2,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_5,2023,46,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,5_4,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_5,2019,7.6,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,6_1_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.70297278623128,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,6_4,PO,OLD,_T,_T,HSL_6,2017,264.5959,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,6_4,PO,MID,_T,_T,HSL_6,2012,280.00618,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,6_5,PO,OLD,_T,_T,HSL_6,2014,251.64743,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,6_5,PO,OLD,_T,_T,HSL_6,2014,238.22671,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NZL,7_1,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,94.4237931611217,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,7_3,0_TO_10,MID,_T,_T,HSL_7,2022,7.98044765628523,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,7_3_DEP,PT_POP_Y_GE16_SUB,MID,_T,_T,HSL_7,2022,3.00426677828448,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,8_1_DEP,PT_POP_Y16T65_SUB,YOUNG,_T,_T,HSL_8,2023,37.434366,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,8_2,PT_VOTES,_T,_T,_T,HSL_8,2022,63.79,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,9_3,PT_POP,_T,_T,_T,HSL_9,2023,0,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISL,10_1,DT_10P5HB,_T,_T,_T,HSL_10,2022,1.1,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,10_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,93.7247852233087,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,10_2_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,26.2090120964708,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,10_2_DEP,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,43.3528495010274,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),POL,11_1,0_TO_10,OLD,_T,_T,HSL_11,2023,7.44507179466377,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,11_2,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,9.55268341833914,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHL,11_3,PT_POP_Y_GE15,_T,_T,_T,HSL_11,2023,36.1435663399418,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,11_3,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,15.8421657725435,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,1_3,USD_HH_PPP,_T,_T,_T,HSL_1,2021,217016,A,0,2,2022
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,1_5,PT_POP_Y_GE16,_T,_T,_T,HSL_1,2024,8.9,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,1_6,PT_POP,_T,_T,_T,HSL_1,2017,40,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,2_1,PT_POP_Y25T64,_T,_T,_T,HSL_2,2023,69.066,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,2_4,PT_POP_Y15T24,_T,_T,_T,HSL_2,2023,13.877005,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,2_5,PT_EARN_PRVS_LST,_T,_T,_T,HSL_2,2016,4.39086818695068,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FIN,2_5,PT_EARN_PRVS_LST_SUB,MID,_T,_T,HSL_2,2016,1.51690697669983,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,2_5,PT_EARN_PRVS_LST_SUB,OLD,_T,_T,HSL_2,2016,2.69197344779968,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ITA,2_6,PT_SAL_SUB,OLD,_T,_T,HSL_2,2015,26.6399898529053,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,2_7,PT_SAL,_T,_T,_T,HSL_2,2023,23.51,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,2_7,PT_SAL_SUB,YOUNG,_T,_T,HSL_2,2023,4.06,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,2_7,PT_SAL_SUB,MID,_T,_T,HSL_2,2023,4.52,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,2_9,0_TO_10,OLD,_T,_T,HSL_2,2023,6.74474241856153,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,3_1,PT_HH,_T,_T,_T,HSL_3,2022,11.6731904447079,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,3_1,PT_HH,_T,_T,_T,HSL_3,2022,10.8547545969486,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,3_3,PT_HH,_T,_T,_T,HSL_3,2021,19.0476194024086,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,3_3,PT_HH,_T,_T,_T,HSL_3,2021,28.9848268032074,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,4_4,0_TO_10,MID,_T,_T,HSL_4,2022,6.63437012165928,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,4_4_DEP,PT_POP_Y_GE16,_T,_T,_T,HSL_4,2022,30.2196942303821,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,5_4,PT_POP_Y_GE15,_T,_T,_T,HSL_5,2019,7.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,6_1,PO,_T,_T,_T,HSL_6,2022,511.03,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),JPN,6_1_DEP,PT_ST,_T,_T,_T,HSL_6,2022,5.28525386808766,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ESP,6_2,PO,_T,_T,_T,HSL_6,2022,473.14,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NLD,6_2_VER,FCTR_D1_SCR,_T,_T,_T,HSL_6,2022,1.81194117294978,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVN,6_4,PO,YOUNG,_T,_T,HSL_6,2014,272.75178,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,6_4,PO,OLD,_T,_T,HSL_6,2012,272.43936,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,6_5,PO,OLD,_T,_T,HSL_6,2012,259.7808,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),EST,6_5,PO,_T,_T,_T,HSL_6,2023,276.8014289,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,6_5,PO,_T,_T,_T,HSL_6,2023,284.0827153,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHL,6_5_DEP,PT_ST,_T,_T,_T,HSL_6,2014,5.1302003,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),USA,7_1,PT_POP_Y_GE15,_T,_T,_T,HSL_7,2023,88.0382174588067,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CHE,7_1,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_7,2023,92.6399921871851,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,7_1,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_7,2023,81.6544549389998,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),BEL,7_2,H_WK,YOUNG,_T,_T,HSL_7,2012,6.13388109111258,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,7_2,H_WK,OLD,_T,_T,HSL_7,2009,3.73333333333333,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),ISR,7_3,0_TO_10,YOUNG,_T,_T,HSL_7,2021,8.449105,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,7_3,0_TO_10,OLD,_T,_T,HSL_7,2022,7.84120509092745,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,7_3_DEP,PT_POP_Y_GE16_SUB,MID,_T,_T,HSL_7,2022,2.84892638085575,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,7_4,PT_POP_Y_GE16,_T,_T,_T,HSL_7,2022,6.2445742933046,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,8_1,PT_POP_Y16T65_SUB,OLD,_T,_T,HSL_8,2023,37.162381,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,8_1_DEP,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,51.620825,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,8_1_DEP,PT_POP_Y16T65,_T,_T,_T,HSL_8,2023,50.027367,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,8_1_DEP,PT_POP_Y16T65_SUB,MID,_T,_T,HSL_8,2023,73.255721,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,8_2,PT_VOTES_SUB,MID,_T,_T,HSL_8,2020,86.6,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,8_2,PT_VOTES_SUB,MID,_T,_T,HSL_8,2012,88.0897750854492,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DNK,9_3,PT_POP,_T,_T,_T,HSL_9,2023,0,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LTU,10_1,DT_10P5HB,_T,_T,_T,HSL_10,2022,1.8,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),BEL,10_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_10,2023,74.9685885332834,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),IRL,10_2,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_10,2023,73.798425512907,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,10_2_DEP,PT_POP_Y_GE15,_T,_T,_T,HSL_10,2023,21.5522985457029,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),MEX,10_2_DEP,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_10,2023,54.7466652178755,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),COL,11_1,0_TO_10,_T,_T,_T,HSL_11,2022,7.92084445,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),HUN,11_1,0_TO_10,MID,_T,_T,HSL_11,2023,7.57343011427179,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LVA,11_1,0_TO_10,YOUNG,_T,_T,HSL_11,2023,7.47122969467815,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),FRA,11_1_DEP,PT_POP_Y_GE16_SUB,OLD,_T,_T,HSL_11,2023,7.01365334716974,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SWE,11_1_VER,FCTR_Q1_SCR_LIFE_SATISFACTION,_T,_T,_T,HSL_11,2023,2.05242695522106,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUS,11_2,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,11.4074137230145,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CZE,11_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,11.3321257371073,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GBR,11_2,PT_POP_Y_GE15_SUB,MID,_T,_T,HSL_11,2023,10.1189511999477,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),LUX,11_2,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,7.17009850812889,D,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),TUR,11_2,PT_POP_Y_GE15_SUB,YOUNG,_T,_T,HSL_11,2023,26.0096743587339,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),NOR,11_3,PT_POP_Y_GE15_SUB,OLD,_T,_T,HSL_11,2023,27.9061172709027,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),GRC,1_2,FCTR_Q1_INC,_T,_T,_T,HSL_1,2022,5.2,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),SVK,1_2,FCTR_Q1_INC,_T,_T,_T,HSL_1,2022,3.5,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),DEU,1_3,USD_HH_PPP,_T,_T,_T,HSL_1,2021,155912,A,0,2,2022
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),AUT,1_4,PT_POP,_T,_T,_T,HSL_1,2022,9.6,A,0,2,
OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),CAN,2_1,PT_POP_Y25T64_SUB,MID,_T,_T,HSL_2,2023,84.774,A,0,2,
