DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,TRANSACTION,INSTR_ASSET,EXPENDITURE,UNIT_MEASURE,VALUATION,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,COUNTERPART_AREA,CONSOLIDATION,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0803,XDC,S,V,N,T1100,2016,1525,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0803,XDC,S,V,N,T1100,2015,1769,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2023,17725,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2022,16332,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2021,15539,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2020,14543,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2019,13523,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2018,12588,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2017,11813,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2016,11642,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0301,XDC,S,V,N,T1100,2015,10890,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2016,3685,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2015,3739,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2023,6791,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2022,6326,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2021,6688,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2020,5818,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2019,5213,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2018,4557,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0302,XDC,S,V,N,T1100,2017,3916,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2023,11471,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2022,11008,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2021,10941,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2020,8560,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2019,9364,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2018,8013,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2017,7381,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2016,6310,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1009,XDC,S,V,N,T1100,2015,6472,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2023,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2022,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2021,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2020,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2019,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2018,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2017,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2016,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0804,XDC,S,V,N,T1100,2015,0,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2023,6622,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2022,7299,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2021,5651,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2020,5662,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2019,4903,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2018,4735,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2017,4425,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2016,4395,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0402,XDC,S,V,N,T1100,2015,4380,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2023,5583,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2022,5333,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2021,4702,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2020,3450,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2019,2876,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2018,2440,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2017,2799,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2016,1419,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0103,XDC,S,V,N,T1100,2015,1257,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2018,77152,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2017,72010,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2016,73167,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2015,72537,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2023,110741,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2022,95812,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2021,88051,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2020,89804,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1002,XDC,S,V,N,T1100,2019,83401,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0406,XDC,S,V,N,T1100,2020,566,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0406,XDC,S,V,N,T1100,2019,715,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0406,XDC,S,V,N,T1100,2018,426,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0406,XDC,S,V,N,T1100,2017,737,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0406,XDC,S,V,N,T1100,2016,-2043,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0406,XDC,S,V,N,T1100,2015,171,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1006,XDC,S,V,N,T1100,2023,4807,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1006,XDC,S,V,N,T1100,2022,4326,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1006,XDC,S,V,N,T1100,2021,5376,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1006,XDC,S,V,N,T1100,2020,5495,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1006,XDC,S,V,N,T1100,2019,4043,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1006,XDC,S,V,N,T1100,2018,4377,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2021,2181,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2020,1950,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2019,1790,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2018,1902,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2017,1784,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2016,1630,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0407,XDC,S,V,N,T1100,2015,1500,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2023,2844,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2022,2535,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2021,2239,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2020,2124,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2019,2044,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2018,1741,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2017,1659,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2016,1577,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0501,XDC,S,V,N,T1100,2015,1471,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2023,42394,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2022,39353,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2021,36521,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2020,34071,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2019,33139,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2018,30798,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2017,28544,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2016,26613,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0901,XDC,S,V,N,T1100,2015,25030,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2023,2624,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2022,2198,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2021,2487,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2020,2514,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2019,2006,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2018,2060,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2017,1772,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2016,1703,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0606,XDC,S,V,N,T1100,2015,1877,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2023,75153,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2022,69677,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2021,66498,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2020,62820,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2019,58316,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2018,53879,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2017,52225,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2016,51926,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0703,XDC,S,V,N,T1100,2015,46654,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2023,53083,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2022,47446,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2021,45293,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2020,44409,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2019,47865,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2018,43841,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2017,40614,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2016,37626,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0904,XDC,S,V,N,T1100,2015,37028,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF0706,XDC,S,V,N,T1100,2023,70317,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1001,XDC,S,V,N,T1100,2023,79829,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1001,XDC,S,V,N,T1100,2022,69908,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1001,XDC,S,V,N,T1100,2021,61545,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1001,XDC,S,V,N,T1100,2020,56538,_Z,P,,F,2,A,6,AUD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUS,S13,_Z,D,OTE,_Z,GF1001,XDC,S,V,N,T1100,2019,49942,_Z,P,,F,2,A,6,AUD
