DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,SEX,AGE,TIME_HORIZ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2012,365187,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2013,366848,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2014,371601,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2015,379775,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2016,388065,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2017,394649,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2018,398322,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2019,397048,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2020,386464,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2021,375662,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y35T39,H,2022,369343,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2010,515053,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2011,531563,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2012,550057,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2013,569186,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2014,589484,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2015,610270,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2016,629847,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2017,649877,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2018,673362,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2019,696284,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2020,720141,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2021,742273,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IRL,POP,PS,_T,Y_GE65,H,2022,768914,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2010,2627348,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2011,2627790,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2012,2612236,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2013,2600759,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2014,2581101,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2015,2548906,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2016,2525933,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2017,2489532,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2018,2456025,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2019,2434451,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2020,2410004,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2021,2268616,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HRV,POP,PS,_T,Y20T64,H,2022,2243200,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2010,79430,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2011,81080,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2012,81730,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2013,82120,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2014,82430,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2015,82580,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2016,83010,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2017,84710,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2018,87340,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2019,90940,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2020,96770,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2021,103660,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NZL,POP,PS,_T,Y80T84,H,2022,109720,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2010,1011082,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2011,1002418,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2012,995474,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2013,994408,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2014,998479,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2015,1009859,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2016,1027065,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2017,1041719,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2018,1050024,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2019,1050589,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2020,1040445,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2021,1028545,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NLD,POP,PS,_T,Y15T19,H,2022,1024266,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2010,692474,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2011,650224,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2012,612654,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2013,609963,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2014,611714,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2015,614781,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2016,618394,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2017,623050,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2018,627445,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2019,630122,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2020,626316,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2021,613590,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),HUN,POP,PS,_T,Y25T29,H,2022,586869,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2010,7898493,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2011,8094548,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2012,8308653,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2013,8529569,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2014,8754501,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2015,8982093,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2016,9213892,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2017,9448462,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2018,9679262,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2019,9913776,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2020,10159225,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2021,10322614,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ZAF,POP,PS,_T,Y_GE50,H,2022,10541614,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2010,81776936,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2011,80274981,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2012,80425826,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2013,80645605,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2014,80982495,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2015,81686608,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2016,82348669,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2017,82657000,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2018,82905788,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2019,83092956,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2020,83160877,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2021,83196076,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,_T,H,2022,83797987,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2010,16989144,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2011,17812071,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2012,17809624,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2013,18107095,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2014,18527240,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2015,19012730,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2016,19451114,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2017,19928043,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2018,20303185,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2019,20560134,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2020,20886654,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2021,21083156,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y60T64,H,2022,21118423,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2010,529205.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2011,542131,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2012,553793.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2013,567598.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2014,581862.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2015,592026.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2016,604081.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2017,619486.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2018,628316.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2019,635059,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2020,646306.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2021,654963.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),PRT,POP,PS,_T,Y65T69,H,2022,663298,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2010,309047,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2011,331398,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2012,348453,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2013,355635,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2014,354997,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2015,348875,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2016,337893,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2017,326319,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2018,321932,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2019,319425,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2020,318763,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2021,320427,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DNK,POP,PS,_T,Y65T69,H,2022,324436,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2010,21981869,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2011,21661743,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2012,21374020,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2013,21183476,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2014,21060362,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2015,21090272,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2016,21140143,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2017,21105586,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2018,21077066,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2019,21066423,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2020,21932793,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2021,21571297,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),USA,POP,PS,_T,Y15T19,H,2022,21635792,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2010,37597,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2011,38780,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2012,40403,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2013,41611,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2014,42738,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2015,43879,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2016,44928,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2017,45863,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2018,47067,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2019,48649,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2020,50241,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2021,51485,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y30T34,H,2022,52838,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2010,121723855,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2011,122759944,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2012,123657021,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2013,124527695,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2014,125324174,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2015,126090535,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2016,127048694,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2017,128018686,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2018,128689826,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2019,129072036,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2020,129051985,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2021,128411746,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),IND,POP,PS,_T,Y15T19,H,2022,127421071,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2010,793190,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2011,820085,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2012,844554,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2013,855507,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2014,861134,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2015,861323,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2016,864822,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2017,868287,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2018,872456,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2019,876802,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2020,877335,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2021,849171,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),POL,POP,PS,_T,Y80T84,H,2022,812745,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),COL,POP,PS,_T,_T,H,2010,44086292,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),COL,POP,PS,_T,_T,H,2011,44553416,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),COL,POP,PS,_T,_T,H,2012,45001571,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),COL,POP,PS,_T,_T,H,2013,45434942,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),COL,POP,PS,_T,_T,H,2014,45866010,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),COL,POP,PS,_T,_T,H,2015,46313898,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),COL,POP,PS,_T,_T,H,2016,46830116,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),COL,POP,PS,_T,_T,H,2017,47419200,A,0,0
