DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,INST_TYPE_EDU,EDUCATION_LEV,AGE,SEX,PERS_TYPE,PERS_QUAL_LEV,PERS_EXP_LEV,PRICE_BASE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,STATISTICAL_OPERATION,BASE_PER,CURRENCY,TRANSFORMATION,DECIMALS
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,52635.19921875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,45729.1875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),IRL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,64096,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),EST,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),NLD,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,59732.8828125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,46974.44921875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,29161.896484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,60304.7109375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,46043.078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,,O,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,39439.97265625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,49342.69921875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,29100,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,47982.5078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),EST,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ESP,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,35861.828125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FIN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2021,33025.14453125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,29100,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LVA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,,M,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),GRC,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,17352,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LUX,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,104449.8515625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,35490.4609375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),PRT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,28803,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVK,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,12258,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LUX,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,107988.0703125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,32110.669921875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),FRA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,32583.021484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,19939,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,22342,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2019,12477,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2020,13158,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,16727,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,18118,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,19939,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),LTU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,22342,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,30971.580078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,33126.6484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,28023.80078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,29333,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,53661.31640625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,54320.0423553793,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),AUT,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,57403.79296875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),SVN,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,30751.970703125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,54490.59765625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,46659.41796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,46673.1796875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFL,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,47982.5078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,74392.59375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,66827.3984375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,69507.9140625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,71990.78125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,76893.5703125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,70304.2109375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,71879.8515625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),DEU,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,74609.6484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,16768.3359375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,52933.76171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,45026.171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,45056.171875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,46043.078125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,16768.3359375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,18308.15234375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,29161.896484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,30271.4453125,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,28913.765625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),ITA,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,29161.896484375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,67946.25,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,57839.21875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,57869.23046875,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),BEFR,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,59112.1015625,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,16768.3359375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,18308.15234375,A,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),HRV,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,,L,,OBS,,EUR,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,42833,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,41412,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,41687,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,42833,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,47565,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,37575,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,40206,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2021,41412,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2023,47565,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2019,37575,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2020,40206,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2021,41412,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2022,42820,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2023,44942,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2019,40577,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_1,_T,_T,TE,TYP_EXP,EXP15,V,2020,41687,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,42336,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,47565,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,37575,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,40206,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKM,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,42336,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2022,42820,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2022,42820,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_34,_T,_T,TE,TYP_EXP,EXP15,V,2022,42820,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2023,44942,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2019,40577,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2020,41687,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_24,_T,_T,TE,TYP_EXP,EXP15,V,2021,42833,A,,OBS,,GBP,_Z,0
OECD.EDU.IMEP:DSD_EAG_SAL_TREND@DF_TCH_STA(2.0),UKB,SAL_STA,XDC,INST_EDU_PUB,ISCED11_02,_T,_T,TE,TYP_EXP,EXP15,V,2023,44942,A,,OBS,,GBP,_Z,0
