DATAFLOW,LOCATION,VARIABLE,SCENARIO,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,BASE_PER
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2057,9900265000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2057,9793417000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2057,112225100000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2057,107167300000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2057,205250700000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2057,200341800000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2057,6195784000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2057,5870958000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2057,212202600000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2057,205718300000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2057,73317030000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2057,61736180000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2057,867974500000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2057,781194900000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2057,42394920000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2057,41279000000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2057,323502000000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2057,309809500000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2057,175001600000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2057,169189000000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2057,815845800000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2057,713091400000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2057,915911900000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2057,828344100000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2058,14848100000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2058,14036130000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2058,1575229000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2058,1547590000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2058,1869125000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2058,1817254000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2058,11050380000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2058,10511510000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2058,25997940000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2058,25217860000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2058,8597758000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2058,8306206000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2058,867129000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2058,857015000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2058,8467696000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2058,8320047000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2058,12215440000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2058,11852310000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2058,734067500000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2058,690537400000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2058,403542600000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2058,378476400000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2058,23516410000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2058,23093080000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2058,1781359000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2058,1725832000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2058,6199183000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2058,6075390000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2058,1734312000000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2058,1661768000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2058,6760009000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2058,6683954000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2058,309709100000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2058,286782600000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2058,228111300000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2058,211533800000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2058,3345271000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2058,3185927000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2058,1766699000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2058,1749080000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2058,17639100000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2058,14312430000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2058,13741100000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2058,13104420000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2058,871619800000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2058,852396600000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2058,380016700000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2058,371267100000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2058,4445028000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2058,4342251000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2058,25621570000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2058,25511420000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2058,2322541000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2058,2257828000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2058,669618600000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2058,616818400000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2058,9624205000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2058,9448881000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2058,89475370000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2058,86167610000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2058,163078000000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2058,157618100000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2058,9253202000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2058,7862073000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2058,84961240000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2058,79616780000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2058,781578000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2058,739833500000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2058,1785830000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2058,1727209000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2058,717553000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2058,662974500000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2058,12195920000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2058,10602020000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2058,305829200000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2058,301287500000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2058,250094400000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2058,239694100000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2058,146271500000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2058,136753500000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2058,5164682000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2058,4581145000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2058,1.97378E+17,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2058,1.78133E+17,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2058,10356920000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2058,10242430000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2058,114888200000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2058,109629800000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2058,209561300000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2058,204471000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2058,6408954000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2058,6067833000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2058,218953300000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2058,212165300000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2058,78882890000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2058,66325230000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2058,909757400000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2058,817403400000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2058,43750550000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2058,42587620000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2058,335289900000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2058,320908800000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2058,180680300000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2058,174612200000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2058,861495900000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2058,751738100000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2058,959018000000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2058,865900000000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2053,11637480000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2053,11026460000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2053,1338995000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2053,1317036000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2053,1600678000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2053,1558921000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2053,9190768000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2053,8757933000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2053,21720450000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2053,21102820000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2053,7383925000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2053,7149519000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2053,740695500000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2053,732663700000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2053,7227241000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2053,7109056000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2053,10455150000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2053,10158440000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2053,626220500000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2053,591100300000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2053,325180000000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2053,306417300000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2053,18904360000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2053,18585740000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2053,1526262000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2053,1480222000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2053,5275431000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2053,5174827000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2053,1476979000000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2053,1418559000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2053,5974588000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2053,5912833000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2053,267590800000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2053,248859700000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2053,175565300000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2053,163134600000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2053,2850588000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2053,2720344000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2053,1463753000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2053,1449982000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2053,14957660000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2053,12239990000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2053,11736080000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2053,11215440000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2053,741285300000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2053,725597600000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2053,331816300000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2053,324887700000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2053,3772746000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2053,3689956000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2053,21310410000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2053,21237300000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2053,2003983000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2053,1950585000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2053,484651900000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2053,448850700000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2053,8093033000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2053,7954239000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2053,76782360000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2053,74104270000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2053,139207300000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2053,134794100000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2053,6426105000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2053,5505360000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2053,63277290000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2053,59435010000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2053,655858500000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2053,622458700000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2053,1392374000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2053,1348437000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2053,589996300000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2053,547282300000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2053,9433435000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2053,8265303000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2053,246495800000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2053,242837100000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2053,222113100000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2053,213256800000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2053,124800700000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2053,117126100000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2053,3653090000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2053,3264834000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2053,1.489072E+17,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2053,1.35163E+17,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2053,8259499000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2053,8178796000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2053,102607100000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2053,98279310000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2053,188402100000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2053,184191100000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2053,5433673000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2053,5166937000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2053,187537600000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2053,182159700000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2053,54769860000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2053,46405620000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2053,718668000000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2053,651461000000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2053,37358040000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2053,36413670000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2053,279986300000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2053,268770100000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2053,153865600000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2053,148986400000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2053,655465000000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2053,577084600000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2053,761485400000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2053,693441200000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2035,4687168000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2035,4622830000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2035,720027800000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2035,717298900000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2035,882927200000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2035,877779800000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2035,4545623000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2035,4485959000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2035,11589960000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2035,11522590000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2035,4135709000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2035,4100814000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2035,412578700000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2035,411733200000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2035,4099223000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2035,4083225000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2035,5786431000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2035,5745312000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2035,362350300000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2035,356962000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2035,143892800000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2035,141747300000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2035,7927538000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2035,7891429000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2035,862059500000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2035,855200500000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2035,2958402000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2035,2943186000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2035,845716200000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2035,837568800000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2035,3567747000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2035,3559460000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2035,146575500000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2035,143695300000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2035,62522390000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2035,61399030000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2035,1543889000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2035,1525233000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2035,690890700000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2035,689318600000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2035,7925195000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2035,7340052000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2035,6279381000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2035,6215244000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2035,414884700000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2035,412832000000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2035,195609300000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2035,194726200000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2035,2161683000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2035,2149620000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2035,10409760000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2035,10405230000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2035,1139308000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2035,1132485000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2035,133036200000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2035,130477500000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2035,4163182000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2035,4143805000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2035,42923470000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2035,42533510000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2035,77052780000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2035,76420240000000,A,,,
